ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,Total_Spending,Total_Purchases,Average_Order_Value,Family_Size,Is_Parent,Campaign_Acceptance,Customer_Tenure_Days,Customer_Lifetime_Value,Days_Since_Last_Purchase,Purchase_Frequency,Age_Group,Customer_Year,Customer_Month,Customer_YearMonth,Cluster,Segment_Label,Previous_Campaign_Acceptance,Predicted_Response,Response_Probability,Top_Recommended_Category,Recommendation_Score,Personalized_AOV_Uplift_Proxy
2631,1982,Graduation,Together,71853.0,0,0,2013-05-08,29,358,108,413,141,97,32,1,2,8,6,1,0,0,0,0,0,0,0,44,1149,16,71.8125,2,0,0,417,1149,29,0.03827751196172249,41-50,2013,5,2013-05,1,High-Value Loyalists,0,0,0.3393763599294895,Wines,123.0,6.15
8312,1961,Basic,Married,28249.0,0,0,2014-06-15,80,1,9,7,2,14,10,1,2,0,3,6,0,0,0,0,0,0,0,65,43,5,8.6,2,0,0,14,43,80,0.3333333333333333,61-70,2014,6,2014-06,0,Budget Browsers,0,0,0.0029449387942258763,Wines,8.75,0.4375
5534,1975,Master,Married,47808.0,0,1,2013-10-20,30,123,1,26,2,0,72,2,3,2,3,7,1,0,0,0,0,0,0,51,224,8,28.0,3,1,1,252,224,30,0.03162055335968379,51-60,2013,10,2013-10,0,Budget Browsers,1,1,0.514621921175753,Meat Products,21.049999999999997,1.0525
5093,1974,PhD,Divorced,25509.0,1,0,2012-09-18,15,40,3,30,10,7,11,3,3,0,3,9,0,0,0,0,0,0,1,52,101,6,16.833333333333332,2,1,1,649,101,15,0.009230769230769232,51-60,2012,9,2012-09,0,Budget Browsers,0,1,0.9480807300042928,No strong recommendation,0.0,0.0
7592,1946,PhD,Married,51012.0,0,0,2013-04-18,86,102,9,63,2,9,24,1,4,1,4,6,0,0,0,0,0,0,0,80,209,9,23.22222222222222,2,0,0,437,209,86,0.02054794520547945,70+,2013,4,2013-04,0,Budget Browsers,0,0,0.12437124535613718,No strong recommendation,0.0,0.0
8895,1985,Graduation,Single,70596.0,0,0,2012-10-05,68,347,44,534,17,0,26,1,3,5,12,2,0,0,0,0,0,0,0,41,968,20,48.4,1,0,0,632,968,68,0.0315955766192733,41-50,2012,10,2012-10,1,High-Value Loyalists,0,1,0.526864202826253,Meat Products,389.75,19.4875
8584,1952,PhD,Together,85431.0,0,0,2013-06-08,54,376,53,462,168,53,53,1,2,7,7,0,0,0,0,0,0,0,0,74,1165,16,72.8125,2,0,0,386,1165,54,0.041343669250646,70+,2013,6,2013-06,1,High-Value Loyalists,0,0,0.267528475032761,Wines,73.10000000000002,3.655000000000001
2694,1967,Graduation,Married,42664.0,0,1,2014-03-18,44,21,0,3,0,0,0,1,1,0,3,6,0,0,0,0,0,0,0,59,24,4,6.0,3,1,0,103,24,44,0.038461538461538464,51-60,2014,3,2014-03,0,Budget Browsers,0,0,0.05214478258438072,Meat Products,2.05,0.1025
8910,1955,Graduation,Together,42586.0,1,1,2012-10-29,7,194,2,56,0,0,0,5,4,1,6,8,0,0,0,0,0,0,1,71,252,11,22.90909090909091,4,1,1,608,252,7,0.0180623973727422,70+,2012,10,2012-10,0,Budget Browsers,0,1,0.6786985288092567,Gold Products,7.45,0.37250000000000005
7433,1985,Graduation,Single,29760.0,1,0,2012-08-29,87,64,4,68,7,5,17,4,3,1,4,8,0,0,0,0,0,0,0,41,165,8,20.625,2,1,0,669,165,87,0.011940298507462687,41-50,2012,8,2012-08,0,Budget Browsers,0,0,0.39315131859162145,No strong recommendation,0.0,0.0
164,1977,PhD,Married,28973.0,0,0,2012-10-13,59,206,0,46,3,2,12,2,5,1,5,8,0,0,0,0,0,0,0,49,269,11,24.454545454545453,2,0,0,624,269,59,0.0176,41-50,2012,10,2012-10,0,Budget Browsers,0,1,0.5578678539818622,Fruits,1.9,0.095
10477,1973,PhD,Together,39435.0,1,0,2013-08-06,16,71,0,18,0,0,13,1,3,1,2,7,0,0,0,0,0,0,0,53,102,6,17.0,3,1,0,327,102,16,0.018292682926829267,51-60,2013,8,2013-08,0,Budget Browsers,0,0,0.47604562772467623,Fish Products,1.85,0.09250000000000001
2681,1984,2n Cycle,Married,65370.0,0,0,2013-08-01,1,71,22,112,138,89,29,1,2,3,13,1,0,0,0,0,0,0,0,42,461,18,25.61111111111111,2,0,0,332,461,1,0.05405405405405406,41-50,2013,8,2013-08,1,High-Value Loyalists,0,0,0.3555057143648456,Wines,149.25,7.4625
5150,1979,Basic,Single,20194.0,1,0,2012-12-17,64,0,4,7,11,10,15,2,2,0,3,6,0,0,0,0,0,0,0,47,47,5,9.4,2,1,0,559,47,64,0.008928571428571428,41-50,2012,12,2012-12,0,Budget Browsers,0,0,0.1446707136075944,Wines,7.25,0.36250000000000004
5283,1976,PhD,Single,42473.0,1,1,2014-02-17,72,93,1,21,0,4,25,3,2,1,4,5,0,0,0,0,0,0,0,50,144,7,20.571428571428573,3,1,0,132,144,72,0.05263157894736842,41-50,2014,2,2014-02,0,Budget Browsers,0,0,0.10339929290793957,Fish Products,1.25,0.0625
9645,1968,Graduation,Married,64590.0,0,0,2012-10-14,98,920,138,168,36,46,30,1,9,4,10,6,0,0,0,0,0,0,0,58,1338,23,58.17391304347826,2,0,0,623,1338,98,0.03685897435897436,51-60,2012,10,2012-10,1,High-Value Loyalists,0,0,0.2575865744875666,Meat Products,122.35000000000002,6.1175000000000015
10678,1959,Graduation,Together,71232.0,0,1,2013-11-28,91,653,17,170,34,26,17,2,11,2,10,7,0,0,0,0,0,0,0,67,917,23,39.869565217391305,3,1,0,213,917,91,0.10747663551401869,61-70,2013,11,2013-11,2,Family-Oriented Regular Customers,0,0,0.008197039109647006,Wines,334.9,16.745
7261,1971,Graduation,Together,34600.0,1,1,2013-01-01,8,199,33,60,8,3,15,5,5,2,5,8,0,0,0,0,0,0,1,55,318,12,26.5,4,1,1,544,318,8,0.022018348623853212,51-60,2013,1,2013-01,0,Budget Browsers,0,1,0.6111243925115559,Sweet Products,3.05,0.1525
9648,1967,Graduation,Single,46904.0,1,1,2012-11-03,20,153,4,56,0,9,31,4,5,1,4,8,0,0,0,0,0,0,0,59,253,10,25.3,3,1,0,603,253,20,0.016556291390728478,51-60,2012,11,2012-11,0,Budget Browsers,0,1,0.800359994229868,Fish Products,2.15,0.1075
2870,1973,Graduation,Married,49094.0,0,1,2012-09-21,6,376,0,38,11,8,69,5,6,3,6,6,0,0,0,0,0,0,0,53,502,15,33.46666666666667,3,1,0,646,502,6,0.023183925811437404,51-60,2012,9,2012-09,2,Family-Oriented Regular Customers,0,1,0.5606226414650013,Meat Products,18.799999999999997,0.94
8008,1983,Graduation,Together,36075.0,1,0,2013-12-09,54,46,0,30,12,1,30,1,2,0,4,6,0,0,0,0,0,0,0,43,119,6,19.833333333333332,3,1,0,202,119,54,0.029556650246305417,41-50,2013,12,2013-12,0,Budget Browsers,0,0,0.049574611062160816,Fruits,2.8,0.13999999999999999
1513,1979,2n Cycle,Together,60839.0,1,1,2012-08-28,72,600,21,128,223,150,128,13,2,2,12,8,0,0,0,0,0,0,0,47,1250,16,78.125,4,1,0,670,1250,72,0.02384500745156483,41-50,2012,8,2012-08,2,Family-Oriented Regular Customers,0,0,0.15332492609629497,Meat Products,111.30000000000001,5.565000000000001
6173,1979,Graduation,Together,77298.0,0,1,2013-11-02,46,425,115,292,23,35,79,1,6,6,11,3,0,0,0,0,0,0,0,47,969,23,42.130434782608695,3,1,0,239,969,46,0.09583333333333334,41-50,2013,11,2013-11,2,Family-Oriented Regular Customers,0,0,0.022007353789981764,Meat Products,92.10000000000002,4.605000000000001
1419,1950,Graduation,Together,34026.0,1,1,2013-08-05,11,18,6,15,12,8,17,3,2,1,3,5,0,0,0,0,0,0,0,76,76,6,12.666666666666666,4,1,0,328,76,11,0.0182370820668693,70+,2013,8,2013-08,0,Budget Browsers,0,0,0.2533014911281138,No strong recommendation,0.0,0.0
9150,1963,PhD,Single,48918.0,1,1,2014-04-12,21,52,0,9,0,0,1,2,1,0,4,4,0,0,0,0,0,0,0,63,62,5,12.4,3,1,0,78,62,21,0.06329113924050633,61-70,2014,4,2014-04,0,Budget Browsers,0,0,0.29610392787494827,Gold Products,1.4,0.06999999999999999
7960,1962,2n Cycle,Together,82122.0,0,0,2013-08-15,89,734,22,350,151,25,100,1,3,9,13,1,0,0,1,0,0,0,0,64,1382,25,55.28,2,0,1,318,1382,89,0.07836990595611286,61-70,2013,8,2013-08,1,High-Value Loyalists,1,0,0.11160309259324794,Meat Products,116.75,5.8375
1250,1976,Graduation,Single,37697.0,1,0,2014-02-07,82,34,6,21,11,4,8,1,2,1,3,6,0,0,0,0,0,0,0,50,84,6,14.0,2,1,0,142,84,82,0.04195804195804196,41-50,2014,2,2014-02,0,Budget Browsers,0,0,0.04327088930316141,No strong recommendation,0.0,0.0
9905,1952,Graduation,Together,34074.0,1,1,2013-07-13,69,135,1,41,10,1,67,5,3,3,3,6,1,0,0,0,0,0,0,74,255,9,28.333333333333332,4,1,1,351,255,69,0.02556818181818182,70+,2013,7,2013-07,0,Budget Browsers,1,0,0.21630833781274306,Wines,2.5500000000000114,0.12750000000000059
10691,1960,Master,Married,28520.0,1,1,2013-06-14,55,11,0,10,0,2,20,1,1,1,2,6,0,0,0,0,0,0,0,66,43,4,10.75,4,1,0,380,43,55,0.010498687664041995,61-70,2013,6,2013-06,0,Budget Browsers,0,0,0.15559133082684326,Wines,16.55,0.8275000000000001
7002,1955,Graduation,Single,62535.0,0,1,2013-10-03,13,163,48,90,0,45,52,1,3,2,8,3,0,0,0,0,0,0,0,71,398,13,30.615384615384617,2,1,0,269,398,13,0.04814814814814815,70+,2013,10,2013-10,2,Family-Oriented Regular Customers,0,0,0.1972825701442529,Meat Products,22.0,1.1
2952,1977,Master,Single,36273.0,1,0,2014-04-16,80,29,3,30,3,2,9,2,3,0,3,6,0,0,0,0,0,0,0,49,76,6,12.666666666666666,2,1,0,74,76,80,0.08,41-50,2014,4,2014-04,0,Budget Browsers,0,0,0.04140551543828168,No strong recommendation,0.0,0.0
8439,1964,Graduation,Together,63404.0,0,2,2014-06-06,97,734,26,70,11,44,17,2,6,3,4,4,0,0,0,1,0,0,0,62,902,13,69.38461538461539,4,1,1,23,902,97,0.5416666666666666,61-70,2014,6,2014-06,2,Family-Oriented Regular Customers,1,0,0.009706538397953305,Wines,60.700000000000045,3.0350000000000024
762,1981,2n Cycle,Together,75774.0,1,0,2014-05-02,27,340,21,134,258,14,56,1,7,5,8,4,0,0,0,0,0,0,0,45,823,20,41.15,3,1,0,58,823,27,0.3389830508474576,41-50,2014,5,2014-05,2,Family-Oriented Regular Customers,0,0,0.016038731952444134,Meat Products,50.900000000000006,2.5450000000000004
2831,1976,Graduation,Together,78416.0,0,1,2014-06-27,99,453,38,279,188,38,183,2,7,7,10,3,0,0,0,0,0,0,0,50,1179,24,49.125,3,1,0,2,1179,99,8.0,41-50,2014,6,2014-06,2,Family-Oriented Regular Customers,0,0,0.001345649139567784,Meat Products,89.64999999999998,4.482499999999999
6977,1974,Graduation,Together,75702.0,0,1,2012-10-14,87,1073,0,629,145,37,37,1,10,5,13,6,0,0,1,0,0,0,0,52,1921,28,68.60714285714286,3,1,1,623,1921,87,0.04487179487179487,51-60,2012,10,2012-10,2,Family-Oriented Regular Customers,1,0,0.274465633107441,Fruits,23.1,1.155
6289,1951,Master,Together,59385.0,1,1,2013-04-28,85,135,0,10,0,4,36,2,3,1,4,5,0,0,0,0,0,0,0,75,185,8,23.125,4,1,0,427,185,85,0.018691588785046728,70+,2013,4,2013-04,2,Family-Oriented Regular Customers,0,0,0.025796753754531616,Meat Products,22.700000000000003,1.1350000000000002
4168,1966,Graduation,Single,37070.0,1,1,2013-03-20,30,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,0,1,60,433,14,30.928571428571427,3,1,1,466,433,30,0.029978586723768737,51-60,2013,3,2013-03,0,Budget Browsers,0,1,0.5702770364570626,No strong recommendation,0.0,0.0
8397,1951,Graduation,Married,44689.0,1,1,2014-01-10,82,18,0,5,0,0,11,2,1,1,2,7,1,0,0,0,0,0,0,75,34,4,8.5,4,1,1,170,34,82,0.023391812865497075,70+,2014,1,2014-01,0,Budget Browsers,1,0,0.09571887003316584,Meat Products,4.550000000000001,0.22750000000000004
9284,1958,Graduation,Together,53977.0,0,1,2013-06-08,21,620,16,165,0,24,82,5,5,5,12,5,0,0,0,0,0,0,0,68,907,22,41.22727272727273,3,1,0,386,907,21,0.056847545219638244,61-70,2013,6,2013-06,2,Family-Oriented Regular Customers,0,0,0.13882043658563445,Wines,261.79999999999995,13.089999999999998
6237,1966,PhD,Single,7144.0,0,2,2013-12-07,92,81,4,33,5,2,291,0,23,1,1,0,0,0,0,0,0,0,0,60,416,25,16.64,3,1,0,204,416,92,0.12195121951219512,51-60,2013,12,2013-12,2,Family-Oriented Regular Customers,0,0,0.017126733680914212,Wines,148.7,7.435
3130,1964,Graduation,Single,18701.0,1,1,2013-06-04,95,12,4,2,10,6,10,4,2,0,4,5,0,0,0,0,0,0,0,62,44,6,7.333333333333333,3,1,0,390,44,95,0.015345268542199489,61-70,2013,6,2013-06,0,Budget Browsers,0,0,0.07980625571322549,Meat Products,6.15,0.30750000000000005
1619,1956,Graduation,Married,90369.0,0,0,2014-04-28,2,292,51,981,224,23,17,1,4,6,6,1,0,0,0,0,0,0,1,70,1588,16,99.25,2,0,1,62,1588,2,0.25396825396825395,61-70,2014,4,2014-04,1,High-Value Loyalists,0,0,0.24970175131984873,Wines,182.8,9.14
1990,1974,PhD,Single,63159.0,0,0,2012-11-05,74,965,34,586,89,86,37,1,3,5,8,3,1,0,0,0,0,0,0,52,1797,16,112.3125,1,0,1,601,1797,74,0.026578073089700997,51-60,2012,11,2012-11,1,High-Value Loyalists,1,1,0.9447089252458019,Fruits,3.8500000000000014,0.1925000000000001
5513,1966,Graduation,Together,37758.0,1,1,2012-10-04,49,27,2,10,0,0,1,2,1,0,3,8,0,0,0,0,0,0,0,60,40,4,10.0,4,1,0,633,40,49,0.006309148264984227,51-60,2012,10,2012-10,0,Budget Browsers,0,0,0.3952518632435071,Fish Products,0.5,0.025
269,1963,PhD,Single,46757.0,0,1,2012-11-16,71,777,30,163,0,51,122,6,4,4,7,9,0,0,0,0,0,0,0,63,1143,15,76.2,2,1,0,590,1143,71,0.025380710659898477,61-70,2012,11,2012-11,2,Family-Oriented Regular Customers,0,1,0.5942332629065451,Wines,55.75,2.7875
8093,1969,Master,Married,79734.0,0,0,2014-06-28,72,572,8,232,23,62,17,1,4,3,6,1,0,0,0,1,0,0,0,57,914,13,70.3076923076923,2,0,1,1,914,72,6.5,51-60,2014,6,2014-06,1,High-Value Loyalists,1,0,0.091056047841044,Wines,195.14999999999998,9.7575
10513,1992,Graduation,Together,63207.0,0,0,2013-01-20,68,438,169,565,91,169,70,1,2,3,6,7,0,0,0,1,0,0,0,34,1502,11,136.54545454545453,2,0,1,525,1502,68,0.02091254752851711,30-40,2013,1,2013-01,1,High-Value Loyalists,1,1,0.7795141964213662,Wines,29.19999999999999,1.4599999999999995
10177,1954,Graduation,Divorced,72071.0,0,1,2013-02-14,4,531,69,300,150,138,150,3,5,4,8,2,0,0,0,0,0,0,0,72,1338,17,78.70588235294117,2,1,0,500,1338,4,0.033932135728542916,70+,2013,2,2013-02,2,Family-Oriented Regular Customers,0,1,0.537378338657066,Gold Products,8.199999999999989,0.4099999999999995
2549,1983,PhD,Together,21840.0,1,0,2013-07-21,80,17,0,9,0,0,1,1,1,0,3,9,0,0,0,0,0,0,0,43,27,4,6.75,3,1,0,343,27,80,0.011627906976744186,41-50,2013,7,2013-07,0,Budget Browsers,0,0,0.14927913049332364,Fish Products,0.2,0.010000000000000002
5782,1982,2n Cycle,Together,58582.0,0,1,2013-09-28,15,402,35,106,101,77,42,2,9,2,9,5,0,1,0,0,0,0,0,44,763,20,38.15,3,1,1,274,763,15,0.07272727272727272,41-50,2013,9,2013-09,2,Family-Oriented Regular Customers,1,0,0.26929691969605596,Wines,95.0,4.75
10057,1951,Graduation,Single,72282.0,0,0,2013-07-19,70,503,27,419,90,139,153,1,5,7,9,7,0,0,0,0,0,0,1,75,1331,21,63.38095238095238,1,0,1,345,1331,70,0.06069364161849711,70+,2013,7,2013-07,1,High-Value Loyalists,0,0,0.41144904464258253,Fish Products,21.75,1.0875000000000001
10307,1956,Graduation,Married,50387.0,0,2,2013-08-31,91,369,9,87,12,14,34,3,6,2,8,5,0,0,0,0,0,0,0,70,525,16,32.8125,4,1,0,302,525,91,0.052805280528052806,61-70,2013,8,2013-08,2,Family-Oriented Regular Customers,0,0,0.011720123141813652,Wines,40.0,2.0
8566,1961,PhD,Together,32583.0,1,1,2014-06-15,10,5,0,3,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0,65,9,3,3.0,4,1,0,14,9,10,0.2,61-70,2014,6,2014-06,0,Budget Browsers,0,0,0.21334315131084305,Wines,4.4,0.22000000000000003
2415,1962,Graduation,Together,62568.0,0,1,2014-04-07,99,362,17,398,80,35,61,3,5,3,5,4,0,0,0,1,0,0,0,64,953,13,73.3076923076923,3,1,1,83,953,99,0.15476190476190477,61-70,2014,4,2014-04,2,Family-Oriented Regular Customers,1,0,0.012671643355162474,Meat Products,351.85,17.5925
5684,1971,Master,Divorced,44635.0,1,1,2013-10-11,25,56,0,9,0,0,3,2,2,0,3,7,0,0,0,0,0,0,0,55,68,5,13.6,3,1,0,261,68,25,0.019083969465648856,51-60,2013,10,2013-10,0,Budget Browsers,0,0,0.4172087027055598,Meat Products,1.0999999999999996,0.054999999999999986
8334,1971,Master,Single,33316.0,1,1,2013-10-04,34,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,0,55,131,7,18.714285714285715,3,1,0,268,131,34,0.026022304832713755,51-60,2013,10,2013-10,0,Budget Browsers,0,0,0.33506709033909665,No strong recommendation,0.0,0.0
9166,1968,Graduation,Married,63967.0,0,1,2013-08-09,57,387,84,141,73,35,162,3,4,4,12,2,0,0,0,0,0,0,0,58,882,20,44.1,3,1,0,324,882,57,0.06153846153846154,51-60,2013,8,2013-08,2,Family-Oriented Regular Customers,0,0,0.026080796045768167,Wines,55.55000000000001,2.7775000000000007
1440,1978,2n Cycle,Together,52513.0,0,0,2012-09-04,84,367,17,241,104,188,232,2,9,5,9,7,0,0,0,0,0,0,0,48,1149,23,49.95652173913044,2,0,0,663,1149,84,0.03463855421686747,41-50,2012,9,2012-09,2,Family-Oriented Regular Customers,0,0,0.07967647087707992,Fruits,21.5,1.075
78,1969,Graduation,Married,25293.0,1,0,2013-09-15,51,15,0,11,0,2,9,1,1,1,2,8,0,0,0,0,0,0,0,57,37,4,9.25,3,1,0,287,37,51,0.013888888888888888,51-60,2013,9,2013-09,0,Budget Browsers,0,0,0.1348660536451663,Wines,3.6999999999999993,0.18499999999999997
5441,1965,PhD,Widow,54111.0,0,1,2013-08-25,97,267,6,54,8,3,50,2,5,2,6,5,0,0,0,0,0,0,0,61,388,13,29.846153846153847,2,1,0,308,388,97,0.042071197411003236,61-70,2013,8,2013-08,2,Family-Oriented Regular Customers,0,0,0.07434052857870552,Sweet Products,0.4500000000000002,0.02250000000000001
5302,1986,Graduation,Together,78394.0,0,0,2013-02-15,13,298,27,697,216,24,166,1,4,6,5,2,0,0,0,0,0,0,1,40,1428,15,95.2,2,0,1,499,1428,13,0.03,30-40,2013,2,2013-02,1,High-Value Loyalists,0,1,0.634605766033802,Wines,59.69999999999999,2.9849999999999994
4687,1958,Master,Married,80739.0,0,0,2013-05-23,92,674,92,736,39,0,92,1,3,11,9,1,0,0,0,0,0,0,0,68,1633,23,71.0,2,0,0,402,1633,92,0.05707196029776675,61-70,2013,5,2013-05,1,High-Value Loyalists,0,0,0.08386511246277116,Wines,61.799999999999955,3.089999999999998
1087,1975,Master,Together,22669.0,1,0,2013-05-22,30,16,14,36,37,22,48,3,4,1,2,9,0,0,0,0,0,0,1,51,173,7,24.714285714285715,3,1,1,403,173,30,0.017326732673267328,51-60,2013,5,2013-05,0,Budget Browsers,0,0,0.38884793260234507,Wines,8.05,0.4025000000000001
6859,1987,Graduation,Single,29236.0,1,0,2013-10-08,30,37,4,24,16,9,9,2,4,0,3,9,0,0,0,0,0,0,0,39,99,7,14.142857142857142,2,1,0,264,99,30,0.026415094339622643,30-40,2013,10,2013-10,0,Budget Browsers,0,0,0.4294682625594178,No strong recommendation,0.0,0.0
9860,1959,Graduation,Together,44911.0,0,1,2013-03-15,11,159,0,22,2,1,31,3,4,1,4,7,0,0,0,0,0,0,0,67,215,9,23.88888888888889,3,1,0,471,215,11,0.019067796610169493,61-70,2013,3,2013-03,0,Budget Browsers,0,0,0.4625768691939258,Meat Products,7.050000000000001,0.35250000000000004
7129,1962,PhD,Married,54693.0,0,1,2013-02-17,72,686,17,142,23,26,35,8,6,4,13,6,0,0,0,0,0,0,0,64,929,23,40.391304347826086,3,1,0,497,929,72,0.04618473895582329,61-70,2013,2,2013-02,2,Family-Oriented Regular Customers,0,0,0.13806831577226863,Wines,376.0999999999999,18.804999999999996
5866,1974,Graduation,Together,48186.0,1,0,2014-03-20,39,97,3,66,12,7,34,3,4,1,4,7,0,0,0,0,0,0,0,52,219,9,24.333333333333332,3,1,0,101,219,39,0.08823529411764706,51-60,2014,3,2014-03,0,Budget Browsers,0,0,0.05384977882357001,No strong recommendation,0.0,0.0
10521,1977,Graduation,Married,54809.0,1,1,2013-09-11,0,63,6,57,13,13,22,4,2,1,5,4,0,0,0,0,0,0,1,49,174,8,21.75,4,1,1,291,174,0,0.0273972602739726,41-50,2013,9,2013-09,0,Budget Browsers,0,0,0.2725717449720559,No strong recommendation,0.0,0.0
7393,1978,Graduation,Together,41580.0,1,1,2012-12-10,15,56,5,24,4,0,3,3,2,1,3,5,0,0,0,0,0,0,0,48,92,6,15.333333333333334,4,1,0,566,92,15,0.010582010582010581,41-50,2012,12,2012-12,0,Budget Browsers,0,0,0.4675617845020346,Sweet Products,0.5,0.025
7849,1970,PhD,Married,80336.0,0,0,2013-09-09,12,209,19,456,160,142,66,1,2,9,13,1,0,0,0,0,0,0,0,56,1052,24,43.833333333333336,2,0,0,293,1052,12,0.08163265306122448,51-60,2013,9,2013-09,1,High-Value Loyalists,0,1,0.5157551913293061,Wines,194.05,9.7025
332,1957,Graduation,Married,47743.0,0,1,2013-03-22,56,198,2,43,0,12,20,3,4,1,6,6,0,1,0,0,0,0,0,69,275,11,25.0,3,1,1,464,275,56,0.023655913978494623,61-70,2013,3,2013-03,2,Family-Oriented Regular Customers,1,0,0.30643684914573355,Fish Products,3.2,0.16000000000000003
9847,1955,2n Cycle,Married,62972.0,0,1,2012-08-03,39,313,15,47,20,0,192,2,7,4,3,6,0,0,0,0,0,0,0,71,587,14,41.92857142857143,3,1,0,695,587,39,0.020114942528735632,70+,2012,8,2012-08,2,Family-Oriented Regular Customers,0,0,0.2911525511483868,Meat Products,22.299999999999997,1.115
531,1954,PhD,Divorced,57333.0,0,1,2012-09-22,55,941,14,397,76,58,176,11,8,5,9,6,0,0,0,0,0,0,1,72,1662,22,75.54545454545455,2,1,1,645,1662,55,0.034055727554179564,70+,2012,9,2012-09,2,Family-Oriented Regular Customers,0,1,0.6770610729577384,Meat Products,35.0,1.75
9576,1982,PhD,Together,32313.0,1,0,2013-02-11,60,86,4,56,2,4,7,3,4,0,4,9,0,0,0,0,0,0,0,44,159,8,19.875,3,1,0,503,159,60,0.015873015873015872,41-50,2013,2,2013-02,0,Budget Browsers,0,0,0.39600097745116214,No strong recommendation,0.0,0.0
6906,1953,Master,Widow,84953.0,0,0,2013-06-03,73,167,48,602,63,72,72,1,3,10,4,2,0,1,1,1,0,0,1,73,1024,17,60.23529411764706,1,0,4,391,1024,73,0.04336734693877551,70+,2013,6,2013-06,1,High-Value Loyalists,3,1,0.9782381169192927,Wines,202.3,10.115000000000002
7419,1968,Master,Divorced,27071.0,1,0,2014-04-23,90,8,3,19,0,2,3,2,2,0,3,6,0,0,0,0,0,0,0,58,35,5,7.0,2,1,0,67,35,90,0.07352941176470588,51-60,2014,4,2014-04,0,Budget Browsers,0,0,0.02956467211480828,Wines,5.699999999999999,0.285
3170,1957,Master,Together,68148.0,0,0,2013-08-31,86,389,66,408,37,57,85,1,4,4,6,2,0,0,0,0,0,0,0,69,1042,14,74.42857142857143,2,0,0,302,1042,86,0.0462046204620462,61-70,2013,8,2013-08,1,High-Value Loyalists,0,0,0.06012430472170262,Wines,172.29999999999995,8.614999999999998
8527,1965,Master,Together,65735.0,1,1,2013-12-07,37,239,7,119,4,15,11,5,6,2,6,7,0,0,0,0,0,0,0,61,395,14,28.214285714285715,4,1,0,204,395,37,0.06829268292682927,61-70,2013,12,2013-12,2,Family-Oriented Regular Customers,0,0,0.05425338816991023,Fish Products,0.4500000000000002,0.02250000000000001
7872,1975,PhD,Married,86836.0,0,0,2012-09-12,7,179,21,273,0,21,63,1,6,10,6,5,1,0,1,1,0,0,1,51,557,22,25.318181818181817,2,0,4,655,557,7,0.03353658536585366,51-60,2012,9,2012-09,1,High-Value Loyalists,3,1,0.9988294042206447,Gold Products,11.349999999999994,0.5674999999999998
9931,1963,PhD,Married,4023.0,1,1,2014-06-23,29,5,0,1,1,1,1,15,0,0,0,19,0,0,0,0,0,0,0,63,9,0,0.0,4,1,0,6,9,29,0.0,61-70,2014,6,2014-06,0,Budget Browsers,0,1,0.5809734645092183,Meat Products,3.7,0.18500000000000003
10595,1990,Graduation,Married,30093.0,0,0,2013-07-08,19,2,6,28,13,4,16,1,2,0,3,7,0,0,0,0,0,0,0,36,69,5,13.8,2,0,0,356,69,19,0.014005602240896359,30-40,2013,7,2013-07,0,Budget Browsers,0,0,0.3446780170547996,Wines,6.1,0.305
4609,1966,PhD,Married,57705.0,0,1,2014-01-11,14,383,0,53,6,4,40,3,8,1,6,6,0,0,0,0,0,0,0,60,486,15,32.4,3,1,0,169,486,14,0.08823529411764706,51-60,2014,1,2014-01,2,Family-Oriented Regular Customers,0,0,0.1844957298013884,Wines,17.399999999999977,0.8699999999999989
5010,1988,Graduation,Single,25008.0,1,0,2014-02-02,72,2,8,8,6,1,9,2,1,0,3,8,0,0,0,0,0,0,0,38,34,4,8.5,2,1,0,147,34,72,0.02702702702702703,30-40,2014,2,2014-02,0,Budget Browsers,0,0,0.08905055591546662,Wines,4.25,0.21250000000000002
4427,1995,2n Cycle,Single,83257.0,0,0,2012-09-18,56,536,27,590,38,107,67,1,5,10,12,6,1,0,1,0,0,1,1,31,1365,27,50.55555555555556,1,0,3,649,1365,56,0.04153846153846154,30-40,2012,9,2012-09,1,High-Value Loyalists,2,1,0.9798342748141616,Meat Products,66.0,3.3000000000000003
11148,1975,Graduation,Together,22280.0,1,0,2013-05-19,85,2,1,4,3,1,2,1,1,0,2,8,0,0,0,0,0,0,0,51,13,3,4.333333333333333,3,1,0,406,13,85,0.007371007371007371,51-60,2013,5,2013-05,0,Budget Browsers,0,0,0.06970977549931205,Wines,2.9000000000000004,0.14500000000000002
1168,1978,PhD,Married,72159.0,0,0,2012-10-29,62,322,53,899,34,40,53,1,4,6,10,2,0,0,0,0,0,0,0,48,1401,20,70.05,2,0,0,608,1401,62,0.03284072249589491,41-50,2012,10,2012-10,1,High-Value Loyalists,0,1,0.5929340295081211,Meat Products,92.0,4.6000000000000005
