ID,Segment_Label,Income,Age,Total_Spending,Total_Purchases,Average_Order_Value,Response_Probability,Top_Recommended_Category,Recommendation_Score,Personalized_AOV_Uplift_Proxy
2156,Budget Browsers,22554.0,71,41,6,6.833333333333333,0.5999553395988498,Wines,0.3000000000000007,0.015000000000000036
7788,Budget Browsers,23536.0,43,10,3,3.3333333333333335,0.04436876903321588,Wines,3.3499999999999996,0.16749999999999998
10323,Family-Oriented Regular Customers,49413.0,74,304,11,27.636363636363637,0.01046096474611352,Fish Products,1.4500000000000002,0.07250000000000001
7947,Budget Browsers,42231.0,57,37,4,9.25,0.007011606640108684,Fish Products,0.1,0.005000000000000001
1891,High-Value Loyalists,78789.0,46,1754,15,116.93333333333334,0.9491763958897612,Fish Products,32.5,1.625
2570,Family-Oriented Regular Customers,56534.0,58,815,21,38.80952380952381,0.7063001364400754,Wines,149.10000000000002,7.455000000000002
9256,Family-Oriented Regular Customers,58350.0,55,1001,23,43.52173913043478,0.6689842630180651,Wines,87.54999999999995,4.377499999999998
295,High-Value Loyalists,81217.0,37,1157,21,55.095238095238095,0.1560367222019883,Wines,99.25,4.9625
7397,Family-Oriented Regular Customers,49090.0,75,688,18,38.22222222222222,0.1978276298818087,Gold Products,8.099999999999994,0.40499999999999975
6349,High-Value Loyalists,61787.0,39,1319,18,73.27777777777777,0.4076038844575729,Meat Products,246.89999999999998,12.344999999999999
10790,Budget Browsers,18169.0,41,21,3,7.0,0.5997453433408534,Wines,5.0,0.25
10398,Budget Browsers,24336.0,45,31,3,10.333333333333334,0.36271669668237877,Meat Products,4.05,0.2025
2431,Budget Browsers,18222.0,36,67,5,13.4,0.22406691805250148,Fruits,0.04999999999999982,0.0024999999999999914
550,Family-Oriented Regular Customers,62335.0,74,708,19,37.26315789473684,0.030784032263603996,Wines,43.5,2.1750000000000003
1890,Budget Browsers,42033.0,55,25,3,8.333333333333334,0.08956322445000722,Meat Products,1.6500000000000004,0.08250000000000002
10742,High-Value Loyalists,86580.0,43,746,11,67.81818181818181,0.6381171933956881,Wines,243.70000000000005,12.185000000000002
10356,Budget Browsers,41437.0,69,32,4,8.0,0.9450225372759965,Meat Products,3.3499999999999996,0.16749999999999998
4676,Family-Oriented Regular Customers,73705.0,75,1695,23,73.69565217391305,0.033581848236704036,No strong recommendation,0.0,0.0
8852,Family-Oriented Regular Customers,61064.0,50,1080,23,46.95652173913044,0.10937373058822525,Fish Products,33.9,1.695
3565,Budget Browsers,38452.0,71,72,6,12.0,0.03786611505282419,Gold Products,0.6000000000000001,0.030000000000000006
5294,Budget Browsers,18358.0,37,57,7,8.142857142857142,0.19786181465978092,Wines,8.6,0.43
1958,Family-Oriented Regular Customers,55012.0,53,660,19,34.73684210526316,0.010479598754936254,Gold Products,6.25,0.3125
7349,Budget Browsers,9722.0,53,103,7,14.714285714285714,0.43331250408934735,Wines,8.75,0.4375
8799,Budget Browsers,38175.0,42,153,8,19.125,0.5436558316412209,Fish Products,1.85,0.09250000000000001
1351,Family-Oriented Regular Customers,58656.0,70,1220,28,43.57142857142857,0.7526454515182964,Wines,106.34999999999991,5.3174999999999955
1045,Budget Browsers,52117.0,61,279,11,25.363636363636363,0.3344378327136494,Sweet Products,1.9,0.095
7732,Family-Oriented Regular Customers,64813.0,48,745,19,39.21052631578947,0.008936856508889953,Meat Products,145.25,7.2625
8070,Family-Oriented Regular Customers,54222.0,53,264,11,24.0,0.006691369925027086,Meat Products,4.100000000000001,0.20500000000000007
477,High-Value Loyalists,83512.0,40,2157,21,102.71428571428571,0.9790330276792457,Sweet Products,5.199999999999999,0.25999999999999995
7832,High-Value Loyalists,77520.0,67,1526,22,69.36363636363636,0.9836880937895063,Fish Products,38.5,1.925
2202,Budget Browsers,41154.0,48,69,5,13.8,0.030898172167137944,No strong recommendation,0.0,0.0
7396,High-Value Loyalists,80398.0,60,1597,25,63.88,0.5107583023311115,Wines,141.10000000000002,7.0550000000000015
4055,Budget Browsers,18746.0,34,64,6,10.666666666666666,0.028519589406533402,Wines,3.8499999999999996,0.1925
10340,Budget Browsers,35196.0,42,497,12,41.416666666666664,0.22661665291522928,Wines,124.19999999999999,6.21
10091,Family-Oriented Regular Customers,60230.0,70,1067,15,71.13333333333334,0.08989654128224579,Meat Products,226.25,11.3125
7629,Budget Browsers,22108.0,49,31,5,6.2,0.04752141784595137,Wines,3.4499999999999993,0.1725
10640,Budget Browsers,44392.0,52,211,9,23.444444444444443,0.04670740374174587,No strong recommendation,0.0,0.0
3498,Family-Oriented Regular Customers,55424.0,50,877,21,41.76190476190476,0.907176551539892,Meat Products,51.400000000000006,2.5700000000000003
6742,Budget Browsers,17688.0,47,11,3,3.6666666666666665,0.15726502590244867,Meat Products,3.7,0.18500000000000003
1172,High-Value Loyalists,92491.0,43,2034,24,84.75,0.9811731657841226,Gold Products,12.399999999999999,0.62
569,High-Value Loyalists,90273.0,35,1991,18,110.61111111111111,0.985312681050732,Wines,100.10000000000002,5.005000000000002
4686,High-Value Loyalists,82571.0,64,1686,24,70.25,0.8549531860190108,Wines,41.5,2.075
1381,Budget Browsers,38513.0,44,324,12,27.0,0.5353936379972193,Sweet Products,3.2,0.16000000000000003
2634,Budget Browsers,16653.0,47,69,6,11.5,0.33125184066338165,Wines,7.5,0.375
10905,Budget Browsers,42586.0,71,252,11,22.90909090909091,0.6786985288092567,Gold Products,7.45,0.37250000000000005
1744,Budget Browsers,23529.0,61,54,4,13.5,0.12329933279391005,Wines,11.899999999999999,0.595
1000,Family-Oriented Regular Customers,74881.0,65,964,23,41.91304347826087,0.09844231288769315,Wines,227.04999999999995,11.3525
3828,Family-Oriented Regular Customers,71107.0,75,1327,26,51.03846153846154,0.07186005094489084,Meat Products,30.150000000000006,1.5075000000000003
8605,Budget Browsers,46910.0,62,68,5,13.6,0.11387667464959328,Fish Products,0.45,0.022500000000000003
10304,Budget Browsers,18690.0,67,60,4,15.0,0.19296929871064564,Meat Products,5.800000000000001,0.29000000000000004
4351,Budget Browsers,37244.0,71,55,4,13.75,0.4050154185619331,Wines,14.399999999999999,0.72
10129,High-Value Loyalists,82427.0,60,1456,20,72.8,0.30537674080751304,Wines,52.049999999999955,2.602499999999998
2499,Family-Oriented Regular Customers,75342.0,68,563,17,33.11764705882353,0.15119030270864664,Wines,118.94999999999999,5.9475
10092,Family-Oriented Regular Customers,70044.0,72,1504,22,68.36363636363636,0.30408299160527097,Meat Products,60.25,3.0125
7500,Family-Oriented Regular Customers,79146.0,59,564,17,33.1764705882353,0.06300550295746722,Wines,39.0,1.9500000000000002
5796,High-Value Loyalists,77437.0,63,1125,22,51.13636363636363,0.18037333468088315,Wines,196.75,9.8375
10556,Family-Oriented Regular Customers,54984.0,67,358,13,27.53846153846154,0.07091025080262287,Gold Products,3.1999999999999993,0.15999999999999998
1064,Budget Browsers,42403.0,55,42,4,10.5,0.4015734519305008,Meat Products,1.4000000000000004,0.07000000000000002
48,Budget Browsers,55761.0,62,184,8,23.0,0.024563670682381102,Meat Products,20.0,1.0
7610,Budget Browsers,37292.0,43,460,14,32.857142857142854,0.3017467989389478,Gold Products,10.049999999999997,0.5024999999999998
263,Budget Browsers,45576.0,81,145,7,20.714285714285715,0.4966114416331869,Fish Products,1.0,0.05
10814,High-Value Loyalists,70321.0,79,1376,24,57.333333333333336,0.7417858125274308,Wines,49.75,2.4875000000000003
9710,Family-Oriented Regular Customers,58086.0,57,792,21,37.714285714285715,0.3027727725514679,Meat Products,20.200000000000003,1.0100000000000002
9292,High-Value Loyalists,81795.0,74,1382,22,62.81818181818182,0.2757663703336463,Wines,159.60000000000002,7.980000000000001
10250,Budget Browsers,28389.0,79,28,3,9.333333333333334,0.11389640918682259,Wines,15.600000000000001,0.7800000000000001
7881,High-Value Loyalists,66835.0,80,1033,23,44.91304347826087,0.32624048519564836,Wines,127.5,6.375
5847,Family-Oriented Regular Customers,69901.0,57,882,20,44.1,0.0372104553862689,Wines,121.89999999999998,6.094999999999999
737,High-Value Loyalists,80360.0,77,2231,13,171.6153846153846,0.9930957218661672,Sweet Products,3.3999999999999986,0.16999999999999993
3571,Family-Oriented Regular Customers,63342.0,65,1101,16,68.8125,0.7469283201407199,Wines,88.0,4.4
7807,Budget Browsers,44989.0,52,369,11,33.54545454545455,0.5673926428946048,Wines,60.150000000000006,3.0075000000000003
3878,Budget Browsers,31859.0,46,48,4,12.0,0.3599885639458141,Wines,6.300000000000001,0.31500000000000006
5092,Family-Oriented Regular Customers,51569.0,77,467,15,31.133333333333333,0.9090190892318467,Wines,4.5,0.225
2154,Budget Browsers,30372.0,55,44,5,8.8,0.7305356545940508,Wines,0.9000000000000004,0.04500000000000002
5394,Budget Browsers,16014.0,47,38,6,6.333333333333333,0.12309551650612789,Meat Products,6.050000000000001,0.30250000000000005
3798,Budget Browsers,41120.0,58,81,6,13.5,0.028382029874778496,Wines,4.050000000000001,0.20250000000000004
3524,Budget Browsers,39763.0,55,167,8,20.875,0.708579512831706,Fruits,0.1499999999999999,0.007499999999999996
5247,Budget Browsers,38725.0,71,45,5,9.0,0.05222990467892739,Fruits,0.15,0.0075
5883,Family-Oriented Regular Customers,77981.0,54,664,18,36.888888888888886,0.0255003028045007,Wines,195.35000000000002,9.767500000000002
2118,Family-Oriented Regular Customers,62905.0,62,622,17,36.588235294117645,0.015518623831225766,Meat Products,86.35,4.3175
8812,Budget Browsers,13533.0,47,48,5,9.6,0.42981308382563105,Meat Products,5.75,0.28750000000000003
6616,Family-Oriented Regular Customers,59481.0,51,461,14,32.92857142857143,0.02018798277186643,Wines,90.05000000000001,4.5025
2797,Family-Oriented Regular Customers,72117.0,49,1073,25,42.92,0.07561785238088908,Wines,268.20000000000005,13.410000000000004
4328,Budget Browsers,21955.0,40,55,6,9.166666666666666,0.031007322620897174,Meat Products,9.5,0.47500000000000003
9167,Family-Oriented Regular Customers,67131.0,70,976,23,42.43478260869565,0.052451854653788925,Meat Products,124.5,6.2250000000000005
10560,Budget Browsers,36802.0,46,20,4,5.0,0.2704526921798844,Meat Products,1.7000000000000002,0.08500000000000002
2631,High-Value Loyalists,71853.0,44,1149,16,71.8125,0.3393763599294895,Wines,123.0,6.15
8312,Budget Browsers,28249.0,65,43,5,8.6,0.0029449387942258763,Wines,8.75,0.4375
5534,Budget Browsers,47808.0,51,224,8,28.0,0.514621921175753,Meat Products,21.049999999999997,1.0525
5093,Budget Browsers,25509.0,52,101,6,16.833333333333332,0.9480807300042928,No strong recommendation,0.0,0.0
7592,Budget Browsers,51012.0,80,209,9,23.22222222222222,0.12437124535613718,No strong recommendation,0.0,0.0
8895,High-Value Loyalists,70596.0,41,968,20,48.4,0.526864202826253,Meat Products,389.75,19.4875
8584,High-Value Loyalists,85431.0,74,1165,16,72.8125,0.267528475032761,Wines,73.10000000000002,3.655000000000001
2694,Budget Browsers,42664.0,59,24,4,6.0,0.05214478258438072,Meat Products,2.05,0.1025
8910,Budget Browsers,42586.0,71,252,11,22.90909090909091,0.6786985288092567,Gold Products,7.45,0.37250000000000005
7433,Budget Browsers,29760.0,41,165,8,20.625,0.39315131859162145,No strong recommendation,0.0,0.0
164,Budget Browsers,28973.0,49,269,11,24.454545454545453,0.5578678539818622,Fruits,1.9,0.095
10477,Budget Browsers,39435.0,53,102,6,17.0,0.47604562772467623,Fish Products,1.85,0.09250000000000001
2681,High-Value Loyalists,65370.0,42,461,18,25.61111111111111,0.3555057143648456,Wines,149.25,7.4625
5150,Budget Browsers,20194.0,47,47,5,9.4,0.1446707136075944,Wines,7.25,0.36250000000000004
5283,Budget Browsers,42473.0,50,144,7,20.571428571428573,0.10339929290793957,Fish Products,1.25,0.0625
9645,High-Value Loyalists,64590.0,58,1338,23,58.17391304347826,0.2575865744875666,Meat Products,122.35000000000002,6.1175000000000015
10678,Family-Oriented Regular Customers,71232.0,67,917,23,39.869565217391305,0.008197039109647006,Wines,334.9,16.745
7261,Budget Browsers,34600.0,55,318,12,26.5,0.6111243925115559,Sweet Products,3.05,0.1525
9648,Budget Browsers,46904.0,59,253,10,25.3,0.800359994229868,Fish Products,2.15,0.1075
2870,Family-Oriented Regular Customers,49094.0,53,502,15,33.46666666666667,0.5606226414650013,Meat Products,18.799999999999997,0.94
8008,Budget Browsers,36075.0,43,119,6,19.833333333333332,0.049574611062160816,Fruits,2.8,0.13999999999999999
1513,Family-Oriented Regular Customers,60839.0,47,1250,16,78.125,0.15332492609629497,Meat Products,111.30000000000001,5.565000000000001
6173,Family-Oriented Regular Customers,77298.0,47,969,23,42.130434782608695,0.022007353789981764,Meat Products,92.10000000000002,4.605000000000001
1419,Budget Browsers,34026.0,76,76,6,12.666666666666666,0.2533014911281138,No strong recommendation,0.0,0.0
9150,Budget Browsers,48918.0,63,62,5,12.4,0.29610392787494827,Gold Products,1.4,0.06999999999999999
7960,High-Value Loyalists,82122.0,64,1382,25,55.28,0.11160309259324794,Meat Products,116.75,5.8375
1250,Budget Browsers,37697.0,50,84,6,14.0,0.04327088930316141,No strong recommendation,0.0,0.0
9905,Budget Browsers,34074.0,74,255,9,28.333333333333332,0.21630833781274306,Wines,2.5500000000000114,0.12750000000000059
10691,Budget Browsers,28520.0,66,43,4,10.75,0.15559133082684326,Wines,16.55,0.8275000000000001
7002,Family-Oriented Regular Customers,62535.0,71,398,13,30.615384615384617,0.1972825701442529,Meat Products,22.0,1.1
2952,Budget Browsers,36273.0,49,76,6,12.666666666666666,0.04140551543828168,No strong recommendation,0.0,0.0
8439,Family-Oriented Regular Customers,63404.0,62,902,13,69.38461538461539,0.009706538397953305,Wines,60.700000000000045,3.0350000000000024
762,Family-Oriented Regular Customers,75774.0,45,823,20,41.15,0.016038731952444134,Meat Products,50.900000000000006,2.5450000000000004
2831,Family-Oriented Regular Customers,78416.0,50,1179,24,49.125,0.001345649139567784,Meat Products,89.64999999999998,4.482499999999999
6977,Family-Oriented Regular Customers,75702.0,52,1921,28,68.60714285714286,0.274465633107441,Fruits,23.1,1.155
6289,Family-Oriented Regular Customers,59385.0,75,185,8,23.125,0.025796753754531616,Meat Products,22.700000000000003,1.1350000000000002
4168,Budget Browsers,37070.0,60,433,14,30.928571428571427,0.5702770364570626,No strong recommendation,0.0,0.0
8397,Budget Browsers,44689.0,75,34,4,8.5,0.09571887003316584,Meat Products,4.550000000000001,0.22750000000000004
9284,Family-Oriented Regular Customers,53977.0,68,907,22,41.22727272727273,0.13882043658563445,Wines,261.79999999999995,13.089999999999998
6237,Family-Oriented Regular Customers,7144.0,60,416,25,16.64,0.017126733680914212,Wines,148.7,7.435
3130,Budget Browsers,18701.0,62,44,6,7.333333333333333,0.07980625571322549,Meat Products,6.15,0.30750000000000005
1619,High-Value Loyalists,90369.0,70,1588,16,99.25,0.24970175131984873,Wines,182.8,9.14
1990,High-Value Loyalists,63159.0,52,1797,16,112.3125,0.9447089252458019,Fruits,3.8500000000000014,0.1925000000000001
5513,Budget Browsers,37758.0,60,40,4,10.0,0.3952518632435071,Fish Products,0.5,0.025
269,Family-Oriented Regular Customers,46757.0,63,1143,15,76.2,0.5942332629065451,Wines,55.75,2.7875
8093,High-Value Loyalists,79734.0,57,914,13,70.3076923076923,0.091056047841044,Wines,195.14999999999998,9.7575
10513,High-Value Loyalists,63207.0,34,1502,11,136.54545454545453,0.7795141964213662,Wines,29.19999999999999,1.4599999999999995
10177,Family-Oriented Regular Customers,72071.0,72,1338,17,78.70588235294117,0.537378338657066,Gold Products,8.199999999999989,0.4099999999999995
2549,Budget Browsers,21840.0,43,27,4,6.75,0.14927913049332364,Fish Products,0.2,0.010000000000000002
5782,Family-Oriented Regular Customers,58582.0,44,763,20,38.15,0.26929691969605596,Wines,95.0,4.75
10057,High-Value Loyalists,72282.0,75,1331,21,63.38095238095238,0.41144904464258253,Fish Products,21.75,1.0875000000000001
10307,Family-Oriented Regular Customers,50387.0,70,525,16,32.8125,0.011720123141813652,Wines,40.0,2.0
8566,Budget Browsers,32583.0,65,9,3,3.0,0.21334315131084305,Wines,4.4,0.22000000000000003
2415,Family-Oriented Regular Customers,62568.0,64,953,13,73.3076923076923,0.012671643355162474,Meat Products,351.85,17.5925
5684,Budget Browsers,44635.0,55,68,5,13.6,0.4172087027055598,Meat Products,1.0999999999999996,0.054999999999999986
8334,Budget Browsers,33316.0,55,131,7,18.714285714285715,0.33506709033909665,No strong recommendation,0.0,0.0
9166,Family-Oriented Regular Customers,63967.0,58,882,20,44.1,0.026080796045768167,Wines,55.55000000000001,2.7775000000000007
1440,Family-Oriented Regular Customers,52513.0,48,1149,23,49.95652173913044,0.07967647087707992,Fruits,21.5,1.075
78,Budget Browsers,25293.0,57,37,4,9.25,0.1348660536451663,Wines,3.6999999999999993,0.18499999999999997
5441,Family-Oriented Regular Customers,54111.0,61,388,13,29.846153846153847,0.07434052857870552,Sweet Products,0.4500000000000002,0.02250000000000001
5302,High-Value Loyalists,78394.0,40,1428,15,95.2,0.634605766033802,Wines,59.69999999999999,2.9849999999999994
4687,High-Value Loyalists,80739.0,68,1633,23,71.0,0.08386511246277116,Wines,61.799999999999955,3.089999999999998
1087,Budget Browsers,22669.0,51,173,7,24.714285714285715,0.38884793260234507,Wines,8.05,0.4025000000000001
6859,Budget Browsers,29236.0,39,99,7,14.142857142857142,0.4294682625594178,No strong recommendation,0.0,0.0
9860,Budget Browsers,44911.0,67,215,9,23.88888888888889,0.4625768691939258,Meat Products,7.050000000000001,0.35250000000000004
7129,Family-Oriented Regular Customers,54693.0,64,929,23,40.391304347826086,0.13806831577226863,Wines,376.0999999999999,18.804999999999996
5866,Budget Browsers,48186.0,52,219,9,24.333333333333332,0.05384977882357001,No strong recommendation,0.0,0.0
10521,Budget Browsers,54809.0,49,174,8,21.75,0.2725717449720559,No strong recommendation,0.0,0.0
7393,Budget Browsers,41580.0,48,92,6,15.333333333333334,0.4675617845020346,Sweet Products,0.5,0.025
7849,High-Value Loyalists,80336.0,56,1052,24,43.833333333333336,0.5157551913293061,Wines,194.05,9.7025
332,Family-Oriented Regular Customers,47743.0,69,275,11,25.0,0.30643684914573355,Fish Products,3.2,0.16000000000000003
9847,Family-Oriented Regular Customers,62972.0,71,587,14,41.92857142857143,0.2911525511483868,Meat Products,22.299999999999997,1.115
531,Family-Oriented Regular Customers,57333.0,72,1662,22,75.54545454545455,0.6770610729577384,Meat Products,35.0,1.75
9576,Budget Browsers,32313.0,44,159,8,19.875,0.39600097745116214,No strong recommendation,0.0,0.0
6906,High-Value Loyalists,84953.0,73,1024,17,60.23529411764706,0.9782381169192927,Wines,202.3,10.115000000000002
7419,Budget Browsers,27071.0,58,35,5,7.0,0.02956467211480828,Wines,5.699999999999999,0.285
3170,High-Value Loyalists,68148.0,69,1042,14,74.42857142857143,0.06012430472170262,Wines,172.29999999999995,8.614999999999998
8527,Family-Oriented Regular Customers,65735.0,61,395,14,28.214285714285715,0.05425338816991023,Fish Products,0.4500000000000002,0.02250000000000001
7872,High-Value Loyalists,86836.0,51,557,22,25.318181818181817,0.9988294042206447,Gold Products,11.349999999999994,0.5674999999999998
9931,Budget Browsers,4023.0,63,9,0,0.0,0.5809734645092183,Meat Products,3.7,0.18500000000000003
10595,Budget Browsers,30093.0,36,69,5,13.8,0.3446780170547996,Wines,6.1,0.305
4609,Family-Oriented Regular Customers,57705.0,60,486,15,32.4,0.1844957298013884,Wines,17.399999999999977,0.8699999999999989
5010,Budget Browsers,25008.0,38,34,4,8.5,0.08905055591546662,Wines,4.25,0.21250000000000002
4427,High-Value Loyalists,83257.0,31,1365,27,50.55555555555556,0.9798342748141616,Meat Products,66.0,3.3000000000000003
11148,Budget Browsers,22280.0,51,13,3,4.333333333333333,0.06970977549931205,Wines,2.9000000000000004,0.14500000000000002
1168,High-Value Loyalists,72159.0,48,1401,20,70.05,0.5929340295081211,Meat Products,92.0,4.6000000000000005
9595,High-Value Loyalists,64260.0,65,1574,13,121.07692307692308,0.8130736833173833,Wines,98.54999999999995,4.927499999999998
10163,High-Value Loyalists,82733.0,42,1323,19,69.63157894736842,0.7620362823403253,Wines,286.65,14.3325
2886,Family-Oriented Regular Customers,74290.0,55,1217,28,43.464285714285715,0.6232236429585681,Meat Products,21.099999999999994,1.0549999999999997
6710,Budget Browsers,58217.0,75,103,6,17.166666666666668,0.2751177992493722,No strong recommendation,0.0,0.0
5316,Budget Browsers,21024.0,50,84,6,14.0,0.05067701623049188,No strong recommendation,0.0,0.0
9029,High-Value Loyalists,70116.0,54,1536,22,69.81818181818181,0.37009255350600373,Wines,111.04999999999995,5.552499999999998
521,Family-Oriented Regular Customers,54006.0,41,581,16,36.3125,0.26875867551939253,Wines,135.60000000000002,6.780000000000001
1459,Family-Oriented Regular Customers,69063.0,60,928,13,71.38461538461539,0.5596590984636424,Wines,187.39999999999998,9.37
10241,Budget Browsers,11448.0,51,14,3,4.666666666666667,0.328903285866241,Wines,13.95,0.6975
1630,Family-Oriented Regular Customers,61825.0,47,424,14,30.285714285714285,0.08022247368536865,Fruits,13.850000000000001,0.6925000000000001
3254,Family-Oriented Regular Customers,70886.0,55,960,13,73.84615384615384,0.017525693567105313,Wines,100.80000000000001,5.040000000000001
9064,High-Value Loyalists,69109.0,44,1555,19,81.84210526315789,0.9583012830941128,Wines,97.35000000000002,4.8675000000000015
3678,Family-Oriented Regular Customers,60208.0,53,656,18,36.44444444444444,0.9383061944827964,Wines,120.14999999999998,6.007499999999999
4227,Budget Browsers,32889.0,58,55,6,9.166666666666666,0.03604802142739488,Fruits,0.15,0.0075
9467,Budget Browsers,34738.0,42,20,4,5.0,0.07953114120299257,Wines,6.65,0.3325
8486,Budget Browsers,30538.0,55,367,13,28.23076923076923,0.691640138751537,Fruits,1.45,0.0725
2186,High-Value Loyalists,82326.0,49,2257,21,107.47619047619048,0.9329874555544991,No strong recommendation,0.0,0.0
3286,Budget Browsers,26642.0,59,42,5,8.4,0.12453192363210042,No strong recommendation,0.0,0.0
8602,Family-Oriented Regular Customers,69932.0,62,1049,24,43.708333333333336,0.027812276638691426,Meat Products,107.80000000000001,5.390000000000001
3722,Budget Browsers,44503.0,54,48,5,9.6,0.029543620912379616,Fish Products,0.55,0.027500000000000004
6715,Family-Oriented Regular Customers,60200.0,78,685,19,36.05263157894737,0.8265032698663551,Wines,94.75,4.7375
4796,Budget Browsers,49638.0,74,39,4,9.75,0.023071262020746067,Meat Products,7.449999999999999,0.3725
9612,Budget Browsers,23830.0,39,43,4,10.75,0.39589126862277113,Wines,7.449999999999999,0.3725
3766,Family-Oriented Regular Customers,33051.0,67,835,18,46.388888888888886,0.9023737605933024,Wines,273.3,13.665000000000001
1399,High-Value Loyalists,72905.0,68,1515,19,79.73684210526316,0.29840106650423925,Wines,24.350000000000023,1.2175000000000011
1570,Family-Oriented Regular Customers,69702.0,75,1039,24,43.291666666666664,0.44202842795630054,Wines,343.85,17.192500000000003
3426,Family-Oriented Regular Customers,70300.0,51,1596,23,69.3913043478261,0.07706202950431632,Meat Products,31.25,1.5625
3074,High-Value Loyalists,70643.0,42,1828,17,107.52941176470588,0.7758094715343896,Meat Products,45.39999999999998,2.269999999999999
8341,Budget Browsers,30396.0,57,34,4,8.5,0.5467436197965609,Wines,5.649999999999999,0.2824999999999999
5180,Budget Browsers,50616.0,58,149,8,18.625,0.15685551088766894,Meat Products,1.8999999999999986,0.09499999999999993
6461,Family-Oriented Regular Customers,62772.0,57,946,22,43.0,0.22801146735424882,Wines,248.60000000000002,12.430000000000001
7679,Budget Browsers,30298.0,41,28,5,5.6,0.12071203303839849,Wines,2.5,0.125
10702,Budget Browsers,52413.0,42,450,15,30.0,0.4030772094138841,Sweet Products,24.349999999999994,1.2174999999999998
7505,Budget Browsers,44155.0,69,46,4,11.5,0.19256082364879476,Wines,3.1999999999999993,0.15999999999999998
5113,High-Value Loyalists,86979.0,55,1702,15,113.46666666666667,0.7264854144060885,Wines,97.70000000000005,4.8850000000000025
10858,Family-Oriented Regular Customers,76532.0,51,820,21,39.04761904761905,0.047296285985090974,Wines,99.30000000000001,4.965000000000001
2961,Budget Browsers,42081.0,44,382,13,29.384615384615383,0.2517325913756143,No strong recommendation,0.0,0.0
2747,High-Value Loyalists,67546.0,38,2126,19,111.89473684210526,0.5793035508209986,Sweet Products,7.0,0.35000000000000003
3010,High-Value Loyalists,88420.0,37,2069,19,108.89473684210526,0.6639951019435664,Fish Products,10.049999999999997,0.5024999999999998
5790,Budget Browsers,31158.0,41,72,5,14.4,0.2341430569119918,Sweet Products,1.75,0.08750000000000001
6892,Family-Oriented Regular Customers,61671.0,58,732,20,36.6,0.6892185848103374,Meat Products,22.049999999999997,1.1024999999999998
1743,High-Value Loyalists,69719.0,52,801,10,80.1,0.02239099986877201,Meat Products,80.55000000000001,4.027500000000001
3578,Family-Oriented Regular Customers,49160.0,77,236,10,23.6,0.17827971074206325,No strong recommendation,0.0,0.0
8462,Budget Browsers,24882.0,48,80,4,20.0,0.3739097305176983,Meat Products,10.2,0.51
5558,High-Value Loyalists,90933.0,72,1685,14,120.35714285714286,0.3550558801279241,Meat Products,48.39999999999998,2.419999999999999
4619,High-Value Loyalists,113734.0,81,277,27,10.25925925925926,0.29643681247238546,Wines,345.4,17.27
8780,Family-Oriented Regular Customers,59292.0,76,507,16,31.6875,0.044241298727714026,Wines,37.05000000000001,1.8525000000000007
10789,Budget Browsers,45759.0,62,68,5,13.6,0.7188849693124533,Sweet Products,0.05,0.0025000000000000005
10779,Budget Browsers,22148.0,43,49,4,12.25,0.29057529918670827,Fish Products,0.9,0.045000000000000005
5896,High-Value Loyalists,73395.0,39,397,14,28.357142857142858,0.015568542423019029,No strong recommendation,0.0,0.0
2337,Budget Browsers,29819.0,55,39,6,6.5,0.07991573917685617,Wines,8.05,0.4025000000000001
10951,Family-Oriented Regular Customers,45688.0,58,306,12,25.5,0.19935110381295093,Meat Products,18.450000000000003,0.9225000000000002
544,High-Value Loyalists,62820.0,72,976,13,75.07692307692308,0.23203724147574903,Meat Products,125.5,6.275
17,Family-Oriented Regular Customers,60491.0,55,1028,24,42.833333333333336,0.03743513529644294,Wines,266.29999999999995,13.314999999999998
10680,Budget Browsers,33235.0,40,70,6,11.666666666666666,0.025392673260425044,Fruits,0.15,0.0075
3265,Budget Browsers,35701.0,67,46,4,11.5,0.3013329477220498,No strong recommendation,0.0,0.0
5623,Budget Browsers,31535.0,46,51,4,12.75,0.13095123426110886,Wines,8.45,0.4225
5832,High-Value Loyalists,92556.0,66,1263,21,60.142857142857146,0.04790549553436183,Sweet Products,14.049999999999997,0.7024999999999999
5544,Family-Oriented Regular Customers,67384.0,56,1490,20,74.5,0.8442545787324818,Meat Products,148.7,7.435
6417,High-Value Loyalists,80573.0,55,1564,23,68.0,0.23383627774499194,Gold Products,22.15,1.1075
5831,High-Value Loyalists,77870.0,59,1815,15,121.0,0.9520685890295424,Meat Products,14.5,0.7250000000000001
7101,Family-Oriented Regular Customers,52278.0,63,1198,25,47.92,0.8238199818345402,Meat Products,33.7,1.6850000000000003
10176,Family-Oriented Regular Customers,57107.0,58,416,16,26.0,0.9596314795498224,Wines,109.55000000000001,5.477500000000001
2326,Budget Browsers,18929.0,36,85,5,17.0,0.517952183087873,Meat Products,6.4,0.32000000000000006
4385,Budget Browsers,36038.0,45,47,6,7.833333333333333,0.2582285709670394,Fruits,0.05,0.0025000000000000005
2929,Budget Browsers,20180.0,50,137,7,19.571428571428573,0.6641598758894334,Wines,8.95,0.4475
10686,Budget Browsers,34230.0,61,21,3,7.0,0.2986663921992774,No strong recommendation,0.0,0.0
2546,Budget Browsers,31878.0,49,70,5,14.0,0.13031603507455847,Meat Products,7.050000000000001,0.35250000000000004
3283,Family-Oriented Regular Customers,70932.0,54,909,20,45.45,0.010738730642834957,Meat Products,122.85,6.1425
